대여소 그룹,팀명,대여소 명,대여 건수
은평구,상암3팀,950. 구산역 2번 출구 예일여고 버스정류장,741
광진구,중랑1팀,542. 강변역 4번출구 뒤,741
영등포구,영남1팀,227. 양평2나들목 보행통로 입구,742
서대문구,상암2팀,3125.연희파크푸르지오아파트 앞,742
구로구,천왕2팀,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),743
송파구,천호2팀,1268. 몽촌토성역 1번출구 옆,744
광진구,중랑2팀,3506. 영동대교 북단,746
노원구,도봉2팀,4007. 노원 을지대학교 병원,747
강서구,개화2팀,5061. 우장산동 가곡어린이공원앞,747
구로구,천왕2팀,1962. 가리봉동주민센터,747
영등포구,영남3팀,225. 앙카라공원 앞,747
노원구,도봉1팀,1661. 당현천근린공원,749
강남구,학여울1팀,2335. 3호선 매봉역 3번출구앞,750
송파구,학여울2팀,1269. 리센츠아파트,750
은평구,상암1팀,972. 수색역,751
종로구,훈련원1팀,341. 혜화역 3번출구 뒤,751
강서구,개화1팀,5064. 양천향교역8번출구,752
은평구,상암2팀,915. 증산역 4번출구,752
송파구,학여울2팀,1221. 삼전역 4번출구,752
강동구,천호1팀,3656. 둔촌푸르지오아파트,753
강서구,개화1팀,3784. 벽산아파트,754
마포구,상암1팀,157. 애오개역 4번출구 앞,754
은평구,상암3팀,933. 역촌종합시장 버스정류장(예일여고 방면),755
종로구,세종로2팀,385. 종각역 5번출구,756
성동구,중랑2팀,582. 경일중학교 앞,757
영등포구,영남3팀,3212.신풍역 6번출구,757
마포구,상암1팀,3009.서교동사거리(신),761
성북구,훈련원2팀,1369. 미아사거리,763
종로구,훈련원1팀,345. 서울보증보험본사 앞,765
관악구,영남2팀,2106. 세이브마트,765
동대문구,훈련원3팀,605. 신설동역8번출구,765
동대문구,훈련원4팀,657. 동대문롯데캐슬아파트 앞,766
강서구,개화1팀,2729.넥센 유니버시티 앞,766
구로구,천왕2팀,1912. 한신휴아파트 앞,766
관악구,영남2팀,2175. 신림동걷고싶은문화의거리입구,767
종로구,세종로2팀,3407.안국동사거리(신),768
노원구,도봉2팀,2912.대진고등학교,771
노원구,도봉2팀,4008. 하계 어린이 공원,772
구로구,천왕2팀,1901. 신도림동주민센터 앞,773
동대문구,훈련원4팀,678.장안힐스테이트(아) 앞,774
송파구,학여울2팀,1245. 문정 법조단지9,774
강서구,개화2팀,3760. 발산역 8번 출구,774
서초구,이수3팀,2211. 서초구립반포도서관 앞,775
송파구,학여울2팀,4465. 건영아파트앞 사거리,777
중구,훈련원1팀,4792. 퇴계로4가 교차로(중구청),777
영등포구,영남3팀,4568. 영등포로터리,777
영등포구,영남3팀,209. 유진투자증권빌딩 앞,778
강서구,개화3팀,3789. 염창나들목,780
성동구,중랑2팀,3548.뚝섬역 6번출구,780
동대문구,훈련원4팀,658. 촬영소 사거리,781
강서구,개화1팀,1113. 서남환경공원 버스정류장,782
성동구,중랑2팀,507. 성수아이에스비즈타워 앞,782
강서구,개화3팀,1172. 가양3동 주민센터,784
강북구,도봉4팀,1529. 미아동 한국전력공사,786
도봉구,도봉3팀,1738. 창동주공17단지 상가앞,786
구로구,천왕1팀,1933. 개봉푸르지오아파트 상가,787
송파구,학여울2팀,1231. 잠실역 6번출구,789
마포구,상암1팀,417. DMC역 2번출구 옆,789
강서구,개화3팀,1174. 강서구청사거리(부민병원),790
중랑구,중랑3팀,1433. 중화역 2번출구,790
성동구,중랑2팀,3560.성동구 견인차량 보관소 앞,790
영등포구,영남3팀,212. 여의도역 1번출구 옆,791
중구,세종로2팀,4796. 부산은행,792
동대문구,훈련원4팀,642. 신답역 사거리,792
강서구,개화1팀,2706.강서공업고등학교 앞,792
구로구,천왕2팀,1908. 해원리바파크 육교 밑,793
송파구,천호1팀,1208. 풍납현대아파트쉼터,794
마포구,상암1팀,487.신석초교앞 교차로 교통섬,796
양천구,개화4팀,758. 한사랑교회 앞,796
강서구,개화2팀,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",797
서대문구,상암2팀,179. 가좌역 4번출구 앞,797
송파구,학여울2팀,1235. 잠실트리지움310동 옆,798
종로구,세종로2팀,3432.종로2가 사거리,799
종로구,세종로2팀,327. 낙원상가 옆,799
노원구,도봉2팀,1663. 동해문화예술관앞,799
송파구,천호2팀,1204. 거여역 3번출구,800
성북구,훈련원2팀,1319. 종암사거리 분수대,800
송파구,학여울2팀,2635.잠실새내역 1번출구,801
동대문구,훈련원4팀,4121. 서울문화재단 앞,801
강동구,천호1팀,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),803
종로구,훈련원1팀,338. 세운스퀘어 앞,804
강서구,개화2팀,1128. 화곡역 6번출구,804
도봉구,도봉3팀,1741. 제일강산수산입구,806
성북구,훈련원2팀,1337. 돈암성당 옆,806
영등포구,영남3팀,292. 영일 어린이공원,807
송파구,천호2팀,1226. 잠실4동 주민센터 옆,810
노원구,도봉1팀,1692. 온곡초교 교차로,812
노원구,도봉2팀,4046. 경춘선 숲길,813
성동구,중랑2팀,3559.성동구민종합체육센터 앞,814
영등포구,영남3팀,4564. 63스퀘어,815
강서구,개화2팀,2746.수명산파크 4단지 411동 앞,815
마포구,상암1팀,104. 합정역 1번출구 앞,817
중랑구,중랑3팀,1446. 중랑전화국 교차로,818
양천구,개화3팀,701. 목동사거리 부근,820
서초구,이수3팀,2264. 이수역 1번출구,820
중랑구,중랑3팀,1448. 코스트코 상봉점,821
강동구,천호1팀,1022. 길동 사거리(초소앞),822
영등포구,영남3팀,214. 금융감독원 앞,823
강서구,개화1팀,5062. 마곡동 767-6,823
송파구,천호2팀,1212. 송파역 2번 출구앞,823
은평구,상암2팀,943. 은평구청 보건소,823
서대문구,상암2팀,123. 문화촌 공원,823
성북구,훈련원2팀,1306. 한성대입구역2번출구,824
송파구,천호2팀,1278. 송파구청 교차로,826
관악구,영남2팀,2113. 관악동작견인차량보관소,826
영등포구,영남3팀,279. 영등포 푸르지오 아파트,826
서초구,이수2팀,2222.사당역 12번출구 뒤,827
성북구,훈련원2팀,1354. 고려대학교 2번출구,827
동대문구,훈련원4팀,624. 전농동 동아아파트 앞,828
강동구,천호1팀,1017. 둔촌고교입구 교차로(길동주민센터 방면),830
강동구,천호1팀,1048. 둔촌어린이공원,830
마포구,상암1팀,4220. 신촌 청년주택,831
강서구,개화1팀,3762. 마곡9단지 907동앞,831
영등포구,영남1팀,229. 양평1 보행육교 앞,831
송파구,천호2팀,1227. 거여역 8번출구 뒤,833
서대문구,상암2팀,133. 해담는다리,834
마포구,상암1팀,107. 신한은행 서교동지점,836
강동구,천호1팀,3671. 둔촌동역교차로,836
관악구,영남2팀,3811.신사로입구,837
관악구,영남2팀,2176. 보라매공원 보도육교,837
성동구,중랑2팀,512. 뚝섬역 1번 출구 옆,837
양천구,개화3팀,747. 목동3단지 상가,841
중랑구,중랑3팀,1462.동부시장 북문 앞,841
구로구,천왕2팀,3914. 신도림쌍용플래티넘노블아파트 앞,843
노원구,도봉1팀,1688. 마들역 7번출구,843
관악구,영남2팀,2103. 신림동 우방아파트,845
광진구,중랑1팀,588. 뚝섬 유원지역,846
강서구,개화1팀,2727.서울식물원 잔디마당 앞,846
중랑구,중랑3팀,1416. 상봉역 3번출구,848
중랑구,중랑3팀,1438. 홈플러스 신내점 앞,848
송파구,천호2팀,4481. 올림픽공원 북2문 2,848
동작구,영남2팀,2080. 대방지하보도(대방동경남아너스빌아파트),851
노원구,도봉2팀,1643. 태릉입구역 8번출구,851
광진구,중랑1팀,3868. 자양한강도서관,852
금천구,천왕2팀,1848. 벽산 디지털밸리 5차,853
용산구,세종로3팀,825. 서빙고동 주민센터 앞,854
서초구,이수3팀,2505. 우성아파트사거리 (기업은행앞),856
광진구,중랑1팀,573. 구의문주차장 앞,856
송파구,학여울2팀,2619. 석촌고분역 4번출구,857
종로구,세종로2팀,4713. 현대 뜨레비앙 아파트 앞,857
송파구,천호2팀,1282. 송파소방서 맞은편(성내4교),857
광진구,중랑1팀,548. 자양나들목,861
강동구,천호1팀,1021. 강일동 리슈빌 빌딩앞,861
종로구,훈련원1팀,340. 혜화동 로터리,862
광진구,중랑1팀,543. 구의공원(테크노마트 앞),862
송파구,천호2팀,1297. 석촌호수교차로(동호 팔각정 앞),864
강서구,개화1팀,3778. 김포공항입구 교차로,865
중랑구,중랑3팀,1442. 중랑구 중소기업 창업센터,865
종로구,훈련원1팀,3416.동묘앞역 6번출구,867
양천구,개화3팀,768.목동5단지아파트 501동,869
동대문구,훈련원4팀,643. 동대문구민체육센터 (육교아래),871
강동구,천호1팀,1047. 강동 한신휴플러스,873
관악구,이수2팀,2171. 서울대입구역 5번출구,873
서대문구,상암2팀,194. 증산교 앞,874
강서구,개화2팀,3796. 송정역 3번출구 앞,874
도봉구,도봉3팀,1762.북한산 한신휴플러스APT앞,876
광진구,중랑1팀,3582.화양동 우체국,877
강북구,도봉4팀,1530. 광산사거리,879
강동구,천호1팀,1023. 한국종합기술사옥 앞,883
도봉구,도봉3팀,1737. 하나은행 (창동점),884
강서구,개화2팀,1129. 화곡역 1번 출구 앞,884
양천구,개화3팀,754. 목동1단지아파트 118동 앞,886
노원구,도봉2팀,4036. 하계역 6번출구,887
중구,훈련원1팀,481.신당역 10번 출구,888
송파구,학여울2팀,2637. 아시아지하보도 14번 출구,888
강동구,천호1팀,1002. 해공공원(천호동),889
강남구,이수1팀,2340. 삼호물산버스정류장(23370) 옆,889
노원구,도봉2팀,1669. 중계역 3번출구,890
구로구,천왕2팀,1996. 구일역 1번 출입구 앞,890
성동구,중랑2팀,561. 서울숲역 2번출구 앞,891
구로구,천왕2팀,3905. 희훈타워빌 앞,891
노원구,도봉2팀,1619. 중계동 하나프라자빌딩 앞(중1-1),892
강서구,개화1팀,3756. 마곡힐스테이트 정문,894
중랑구,중랑3팀,1452. 겸재교 진입부,896
강서구,개화1팀,2722.마곡 문영비지웍스,896
영등포구,영남3팀,224. 롯데캐슬 앞,897
중랑구,중랑3팀,1404. 동일로 지하차도,897
양천구,영남1팀,796.목동아파트 14단지 B상가 앞,898
노원구,도봉1팀,1653. 노원역1번출구,899
송파구,천호2팀,1203. 밀리아나2빌딩 앞,902
영등포구,영남1팀,244. 영등포삼환아파트 앞,903
강서구,개화3팀,1120. 대림경동아파트앞,904
광진구,중랑1팀,576. 광나루역 3번 출구,905
도봉구,도봉3팀,4076. 진영상운 앞 중랑천 변,905
송파구,학여울2팀,2601. 석촌호수 아뜰리에,907
동작구,영남2팀,2058. 동작경찰서,907
구로구,천왕1팀,1988. 고척LIGA아파트 앞,909
송파구,천호2팀,2628.문정역 1번출구,910
마포구,상암1팀,106. 합정역 7번출구 앞,910
송파구,학여울2팀,4453. 위례중앙푸르지오 201동 앞,912
노원구,도봉1팀,1657. 노원구청,915
양천구,영남1팀,731. 서울시 도로환경관리센터,916
영등포구,영남3팀,4559. 신길역 2번출구,916
영등포구,영남3팀,258. 신길역3번출구,917
성동구,중랑2팀,559. 왕십리역 4번 출구 건너편,917
동작구,영남2팀,2015. 신대방삼거리역 6번출구쪽,917
중랑구,중랑3팀,1455. 상봉역 2번 출구,919
영등포구,영남3팀,3214.영등포 푸르지오,919
광진구,중랑1팀,3517. 용마사거리,920
강서구,개화2팀,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),920
노원구,도봉2팀,4013. 중계 롯데마트,923
영등포구,영남3팀,4575. 대림동 e편한세상영등포아델포레,924
강서구,개화3팀,1140. 목동사거리 버스정류장,924
강북구,도봉4팀,1531. 미아사거리 1번 출구,925
영등포구,영남3팀,4592. 신길우성4차아파트,926
은평구,상암2팀,912. 응암오거리,927
중구,훈련원1팀,473.을지로4가역 9번출구,927
중구,훈련원1팀,390. 충무로역 1번출구,927
강동구,천호1팀,3664. 맥도날드 서울둔촌DT점 앞,929
마포구,상암1팀,130. 신촌역(2호선) 7번출구 앞,929
성동구,중랑2팀,4353. 코오롱디지털타워 3차앞,930
노원구,도봉1팀,1656. 중앙하이츠 아파트 입구,930
강서구,개화1팀,1190. 마곡역 교차로(2번출구),931
성동구,중랑2팀,578. 성동세무서 부근,932
종로구,훈련원1팀,3422.성균관대 정문,932
영등포구,영남1팀,4553. 당산삼성2차아파트,933
서초구,이수1팀,2252. 잔디마을 마을버스 정류장,933
송파구,학여울2팀,1220. 잠실근린공원,933
중랑구,중랑3팀,1458. 상봉터미널2,933
강남구,학여울1팀,2306. 압구정역 2번 출구 옆,934
강동구,천호1팀,1077.강동역 1번출구 앞,934
영등포구,영남1팀,296.KT플라자 영등포점,935
성동구,중랑2팀,529. 장한평역 8번 출구 앞,935
서초구,이수1팀,2255.시민의숲역 1번출구 옆,936
강서구,개화2팀,3785. 마곡14단지 1408동앞,936
송파구,천호2팀,2630.서울방이동 고분군,937
노원구,도봉1팀,1686. 상계주공10단지 종합상가 앞,938
강서구,개화2팀,2741.마곡수명산파크5-6단지,939
구로구,천왕1팀,1977. 천왕역 1번 출입구 앞,939
구로구,천왕2팀,1904. 도림천역 1번 출구 앞,939
종로구,세종로1팀,305. 종로구청 옆,942
동대문구,훈련원3팀,680.꿈마루어린이도서관 앞,943
강서구,개화3팀,1132. 등촌역 7번출구,943
강서구,개화2팀,2718.마곡수명산파크1단지,943
마포구,상암1팀,186. 월드컵공원,944
광진구,중랑1팀,3536. 중앙농협(자양동),945
영등포구,영남3팀,203. 국회의사당역 3번출구 옆,946
영등포구,영남1팀,290. 당산동 SK V1 빌딩,946
양천구,영남1팀,4514. 목동성당 앞,949
강서구,개화1팀,2724.(재)FITI시험연구원,950
마포구,상암1팀,153. 성산2교 사거리,950
강서구,개화1팀,3774. 마곡9단지 910동 상가앞,951
성동구,중랑2팀,3549.건영아파트 앞,958
동대문구,훈련원3팀,660. 동의보감타워,960
마포구,상암1팀,497.합정동주민센터 앞,962
관악구,영남2팀,2140. 신림1교 교차로,962
은평구,상암3팀,911. 은평평화공원(역촌역4번출구),966
성동구,중랑2팀,3600.사근빗물펌프장 건너편,967
종로구,세종로1팀,308. 광화문 S타워 앞,968
강서구,개화1팀,3758. 서울남부출입국관리소,969
중구,훈련원1팀,4798. 황학동롯데캐슬,969
강동구,천호1팀,1029. 성내어울터,970
마포구,상암1팀,4213. 마포구중앙도서관 정문 앞,970
성북구,훈련원2팀,1355. 보문2교,970
종로구,세종로1팀,302. 경복궁역 4번출구 뒤,971
서대문구,상암1팀,116. 일진아이윌아파트 옆,971
영등포구,영남3팀,213. KT앞,973
동대문구,훈련원3팀,609. 제기2교,974
마포구,상암1팀,103. 망원역 2번출구 앞,974
마포구,상암1팀,146. 마포역 2번출구 뒤,976
강서구,개화3팀,1119. 염창동 한마음아파트 앞,979
송파구,학여울2팀,2606. 위례동주민센터 맞은편 근린공원,979
강서구,개화3팀,1135. 강서구의회,980
영등포구,영남1팀,268. 그랜드컨벤션센터 앞,982
강동구,천호1팀,1013. 강동구청역 1번 출입구,982
서초구,이수3팀,2262. 한신16차아파트 119동 앞,984
서대문구,상암2팀,175. 홍연2교옆,985
노원구,도봉2팀,2910.도깨비시장,986
광진구,중랑1팀,540. 군자역 7번출구 베스트샵 앞,987
구로구,천왕2팀,2801. 대륭포스트타워1차,989
마포구,상암1팀,418. 월드컵경기장역 3번출구 옆,989
양천구,개화4팀,716.신정6동 주민센터 인근,989
강서구,개화2팀,1131. 꿈돌이공원 앞,990
은평구,상암2팀,956. 응암시장교차로,993
강서구,개화3팀,3769. 증미역 2번출구,997
노원구,도봉2팀,1616. 하계2동 공항버스정류장 옆,997
성동구,중랑2팀,587. 유니베라 앞,998
성동구,중랑2팀,3513. 상왕십리역 1번출구,1001
종로구,훈련원1팀,3421.혜화역 1번출구,1002
송파구,천호2팀,2621. 한성백제역 2번 출구,1003
송파구,천호2팀,4457. 아산병원 기숙사 부근,1007
마포구,상암1팀,439. 마포어린이공원,1007
은평구,상암2팀,914. 새절역 2번출구,1007
송파구,천호2팀,1248. 방이초등학교,1009
양천구,개화3팀,702. 목4동주민센터 옆,1009
은평구,상암3팀,906. 연신내역 5번출구,1010
강북구,도봉4팀,1512. 강북중학교 앞,1012
송파구,천호2팀,1215. 올림픽공원역 1번출구 앞,1015
마포구,상암1팀,147. 마포역 4번출구 뒤,1017
동작구,영남2팀,2002. 노들역 1번출구,1019
송파구,학여울2팀,1243. 문정 법조단지7,1021
강서구,개화1팀,1150. 송정역 1번출구,1025
도봉구,도봉3팀,4065. 창동역 1번출구 앞,1025
송파구,천호2팀,1262. 송파여성문화회관 앞,1028
강서구,개화1팀,1111. 마곡엠밸리6_7단지 마곡중학교,1030
강남구,학여울1팀,2348. 포스코사거리(기업은행),1032
강서구,개화2팀,2732.마곡수명산 1-2단지,1036
금천구,천왕3팀,1841. 가산동 주민센터,1036
성북구,훈련원2팀,1351. 안암2교 옆,1036
강서구,개화1팀,2735.마곡 공공청사,1040
양천구,개화3팀,719. 홍익병원앞 교차로,1042
마포구,상암1팀,114. 홍대입구역 8번출구 앞,1042
종로구,훈련원1팀,363. 신설동역 11번출구 뒤,1042
종로구,훈련원1팀,362. 청계8가 사거리,1046
강서구,개화2팀,1126. 우장산역 1번출구옆(우장산아이파크105동앞),1049
광진구,중랑1팀,501. 광진구의회 앞,1049
강동구,천호1팀,1011. LIGA 아파트 앞,1051
금천구,천왕3팀,3966. 독산역1번출구 옆,1052
마포구,상암1팀,421. 마포구청 앞,1052
성동구,중랑2팀,514. 성수사거리 버스정류장 앞,1052
영등포구,영남1팀,287. 영등포전화국사거리 (서강어린이공원),1054
노원구,도봉1팀,4003. 상계초교 입구 교차로 명주빌딩 앞,1055
중랑구,중랑3팀,1447. 면목역 3번출구,1058
마포구,상암1팀,144. 공덕역 8번출구,1059
동대문구,훈련원3팀,634. 외국어대 정문 앞,1063
광진구,중랑1팀,500. 어린이대공원역 3번출구 앞,1063
강북구,도봉4팀,1503. 이디야 커피 수유역점 앞,1063
강서구,개화2팀,3759. 이대서울병원,1063
동대문구,훈련원4팀,4122. 청계9가교차로 앞,1064
노원구,도봉2팀,1617. 하계동 중평어린이공원 앞,1064
마포구,상암1팀,3002.벽산상암스마트큐브,1066
중구,세종로1팀,4768. 서울도시건축전시관,1069
노원구,도봉2팀,1610. 화랑대역 2번출구 앞,1069
송파구,학여울2팀,1246. 문정 법조단지10,1071
영등포구,영남3팀,278. 쌍용플레티넘오피스텔,1075
영등포구,영남1팀,232. 양평우림 이비즈센타 앞,1076
동대문구,훈련원4팀,623. 서울시립대 정문 앞,1082
동대문구,훈련원3팀,614. 용두동 사거리,1085
동대문구,훈련원4팀,641. 용두역 4번출구,1093
영등포구,영남1팀,280. 양평동6차현대아파트 앞,1094
중구,세종로 4팀,370. 시청역(2호선) 9번출구 뒤,1095
성동구,중랑2팀,568. 청계8가사거리 부근,1096
광진구,중랑1팀,505. 자양사거리 광진아크로텔 앞,1097
송파구,학여울2팀,2632.석촌고분역 2번 출구,1101
양천구,영남1팀,771.목동아파트 703동 앞,1102
마포구,상암1팀,493.홍대입구역 6번출구,1102
송파구,천호2팀,1218. 방이역 4번출구,1105
영등포구,영남1팀,236. 문래동자이아파트 앞,1106
종로구,세종로2팀,316. 종각역 1번출구 앞,1108
강동구,천호1팀,1078.둔촌사거리,1109
광진구,중랑1팀,3500. 군자역2번출구,1112
송파구,학여울2팀,1244. 문정 법조단지8,1115
송파구,천호2팀,4452. 삼성SDS,1117
노원구,도봉1팀,1668. 중계역 6번출구,1126
성북구,훈련원2팀,1363. 보문4교 인근,1127
강서구,개화2팀,1199. 우장산역 3번출구,1129
중랑구,중랑3팀,1449. 상봉역 1번출구,1131
마포구,상암1팀,154. 마포구청역,1132
서대문구,상암2팀,131. 증산2교,1133
송파구,학여울2팀,2615. 테라타워2,1136
송파구,천호2팀,1201. 가락시장역 3번 출구,1136
관악구,영남2팀,2135. 신림역 5번출구,1137
관악구,영남2팀,2107. 도림천 신화교,1138
강동구,천호1팀,1010. 강동세무서,1142
마포구,상암1팀,4233. 코오롱아파트사거리,1142
강서구,개화1팀,1102. 방화사거리 마을버스 버스정류장,1144
마포구,상암1팀,183. 하늘채코오롱아파트 건너편,1144
성북구,훈련원2팀,1328. 월곡역 3번출구,1146
동대문구,훈련원3팀,670.삼육서울병원 버스정류장,1150
구로구,천왕2팀,3904. 테크노마트 앞,1155
구로구,천왕2팀,1914. 대림역4번출구,1155
성동구,중랑2팀,560. 비전교회 앞,1155
광진구,중랑1팀,584. 광진광장 교통섬,1159
마포구,상암1팀,419. 홈플러스 앞,1160
송파구,학여울2팀,4852. 서울복합물류 게이트 1,1161
양천구,개화4팀,794.양천문화회관,1163
성북구,훈련원2팀,1321. 국민은행 종암동지점 앞,1165
종로구,훈련원1팀,342. 대학로 마로니에공원,1167
양천구,개화3팀,793.목동5단지아파트 534동,1168
양천구,영남1팀,723. SBS방송국,1177
강서구,개화1팀,2730.마곡메가박스 앞,1178
광진구,중랑1팀,574. 아차산역4번출구,1178
송파구,학여울2팀,2641.송파역 4번출구,1178
노원구,도봉2팀,1655. 공릉1단지아파트,1179
마포구,상암1팀,409. 누리꿈스퀘어 옆,1180
양천구,영남1팀,780.신정교 하부,1181
강서구,개화2팀,1192. 마곡수명산파크 209동 건너편,1181
송파구,천호2팀,4864. 송파사거리,1184
영등포구,영남3팀,276. 영등포로터리2,1185
종로구,세종로1팀,303. 광화문역 1번출구 앞,1185
광진구,중랑1팀,3520. 광진경찰서,1186
강서구,개화1팀,1103. 방화역 4번출구앞,1189
송파구,학여울2팀,1232. 잠실주공 521동 건너편,1192
종로구,훈련원1팀,3413.종로플레이스,1195
송파구,천호2팀,4865. 한성백제역 1번출구 뒤,1195
강남구,학여울2팀,2377. 수서역 5번출구,1206
영등포구,영남1팀,291. 문래동 하이테크 시티,1219
영등포구,영남3팀,206. KBS 앞,1219
영등포구,영남1팀,284. 센트럴 푸르지오 시티 앞,1221
강서구,개화1팀,2723.마곡 필네이처,1223
영등포구,영남1팀,3202.당산롯데캐슬프레스티지,1224
강동구,천호1팀,1084. 윤선생빌딩(JYP사옥),1227
노원구,도봉1팀,1662. 노원역7번출구,1232
영등포구,영남3팀,222. 시범아파트버스정류장 옆,1232
강서구,개화1팀,3772. 길성그랑프리텔아파트,1237
동대문구,훈련원3팀,659. 제기역1번출구,1237
영등포구,영남1팀,4574. 영등포시장역 포레나영등포,1238
마포구,상암1팀,184. 7번가피자 서교망원점,1239
광진구,중랑1팀,3881. 신자초교입구 교차로,1240
강서구,개화1팀,3757. 신방화역 6번출구,1241
양천구,개화3팀,744. 신목동역 2번 출구,1243
구로구,천왕2팀,2824.미래사랑어린이공원 앞,1244
종로구,세종로1팀,458. 광화문역 5번출구,1248
양천구,천왕1팀,788.양천구청역 2번출구 옆,1250
강동구,천호1팀,3681. 길동 마루빌딩,1250
양천구,개화4팀,795.양천 해누리타운,1253
양천구,개화3팀,735. 영도초등학교,1255
동대문구,훈련원4팀,648. 장안동위더스빌옆,1255
양천구,개화4팀,779. 신정1동 주민센터 앞,1255
양천구,영남1팀,786.목동아파트 8단지 상가동 앞,1256
강서구,개화3팀,2704.홈플러스(강서점),1257
양천구,천왕1팀,729. 서부식자재마트 건너편,1257
은평구,상암2팀,996.응암역2번출구 국민은행 앞,1258
노원구,도봉2팀,1611. 과기대 입구(우),1259
강서구,개화1팀,1163. 방화동강서기동대앞,1261
마포구,상암1팀,498.연남동주민센터 앞,1262
강서구,개화1팀,2719.마곡문화공원,1263
강서구,개화3팀,1173. 강서구청사거리(SH타워),1265
송파구,학여울2팀,4868. 석촌호수 서호 남단,1269
동대문구,훈련원3팀,613. 신설동역 10번출구 앞,1271
강서구,개화3팀,2708.강서한강자이타워 앞,1272
영등포구,영남3팀,217. NH농협은행 앞,1272
강동구,천호1팀,1024. 강동구청 앞,1274
동대문구,훈련원3팀,677.청량리역 4번 5번출구 사이,1274
광진구,중랑1팀,3534. 건대입구역 5번출구 뒤,1275
영등포구,영남1팀,245. 삼성생명 당산사옥 앞,1276
노원구,도봉2팀,2921.중계역 2번출구,1277
광진구,중랑1팀,3542. 래미안 구의파크 스위트,1279
양천구,영남1팀,4508. 유원목동아파트 103동 앞,1281
성동구,중랑2팀,3511. 응봉역 1번출구,1282
은평구,상암2팀,913. 이마트 버스정류장(서부경찰서 방면),1285
송파구,학여울2팀,2646.레이크펠리스101동앞,1288
광진구,중랑1팀,549. 아차산역 3번출구,1289
구로구,천왕2팀,1986. 태평양물산빌딩,1290
광진구,중랑1팀,3504. 원일교회,1290
영등포구,영남1팀,228. 선유도역 3번출구 앞,1291
노원구,도봉2팀,1684. 태릉입구역 5번출구,1294
종로구,훈련원1팀,3410.종로3가역 8번출구,1295
강서구,개화1팀,1197. 엠펠리체 호텔 건너편,1295
동대문구,훈련원4팀,630. 동대문구 보건소,1295
송파구,학여울2팀,2647.잠실 자전거 수리센터 앞,1297
강동구,천호1팀,3680. 강동역3번출구,1298
강서구,개화2팀,1180. 마곡엠밸리 15단지(1502동) 건너편,1298
영등포구,영남1팀,275. 신동아아파트,1308
동대문구,훈련원3팀,612. 시립동부병원 앞 사거리,1311
강서구,개화1팀,1106. 신방화사거리,1312
송파구,학여울2팀,2623.석촌동 주민센터,1313
성동구,중랑2팀,3514. 왕십리교회옆,1317
강서구,개화3팀,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),1319
양천구,개화3팀,755. 목동1단지아파트 상가 앞,1319
송파구,천호2팀,1251. 석촌역 2번출구,1325
강동구,천호1팀,1090.상일동역 2번출구 앞,1328
영등포구,영남1팀,243. 이앤씨드림타워 앞,1330
영등포구,영남1팀,293. 충북 미래관,1330
노원구,도봉2팀,4029. 청소년수련관 후문,1330
구로구,천왕1팀,1925. 동양미래대학교 정문 옆,1332
성동구,중랑2팀,508. 성수아카데미타워 앞,1335
구로구,천왕2팀,1955. 디지털입구 교차로,1338
서대문구,상암2팀,117. 홍은사거리,1338
광진구,중랑1팀,551. 구의삼성쉐르빌 앞,1343
동작구,영남2팀,2050. 노량진역 5번출구,1344
강서구,개화1팀,1195. 코오롱One&Only타워,1359
강서구,개화1팀,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",1360
광진구,중랑1팀,3570.구의역 리버비스타 오피스텔,1364
용산구,세종로3팀,853.용산역 맞은편,1364
노원구,도봉1팀,1636. 상계주공2단지 버스정류장 옆,1365
노원구,도봉2팀,2919.등나무 근린공원(시립북서울미술관 앞),1365
강북구,도봉4팀,1569.수유역2번출구,1366
양천구,영남1팀,791.현대하이페리온,1367
노원구,도봉2팀,1608. 공릉역 1번 출구 앞,1369
강서구,개화1팀,2721.등촌1-10단지 교차로,1376
마포구,상암1팀,102. 망원역 1번출구 앞,1378
서초구,이수3팀,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",1379
송파구,천호1팀,2611. 송파지역자활센터 뒤,1390
구로구,천왕2팀,1946. 구로역 광장,1390
강동구,천호1팀,3668. 성내삼성아파트,1393
마포구,상암1팀,415. DMC역 9번출구 앞,1394
강서구,개화3팀,1157. 강서구청,1402
강서구,개화3팀,3780. 등촌서광아파트,1406
노원구,도봉2팀,1601. 석계역 문화광장 내 자전거 보관소,1407
강서구,개화2팀,1182. KBS 스포츠월드,1414
영등포구,영남1팀,272. 당산육갑문,1417
성동구,중랑2팀,563. 성동세무서 건너편,1419
노원구,도봉2팀,4027. 한내 행복발전소 옆,1422
노원구,도봉2팀,1650. 중계근린공원내,1425
송파구,천호2팀,4870. 몽촌토성역 3번 출구,1432
송파구,천호2팀,1209. 잠실나루역 (2번 출구 쪽),1433
양천구,개화4팀,4509. 서울영상고교 입구,1436
광진구,중랑1팀,3509. 세종사이버대학교,1440
양천구,영남1팀,764. 목동청소년수련관,1443
