대여소 그룹,팀명,대여소 명,대여 건수
성북구,훈련원2팀,1380.월곡역 5번출구 앞,699
구로구,천왕2팀,1962. 가리봉동주민센터,700
중랑구,중랑3팀,1451. 중랑세무서,700
구로구,천왕2팀,3914. 신도림쌍용플래티넘노블아파트 앞,700
종로구,세종로2팀,327. 낙원상가 옆,701
광진구,중랑1팀,546. 잠실대교북단 교차로,701
강서구,개화1팀,2706.강서공업고등학교 앞,703
영등포구,영남3팀,205. 산업은행 앞,705
강남구,학여울1팀,2335. 3호선 매봉역 3번출구앞,705
동대문구,훈련원4팀,624. 전농동 동아아파트 앞,705
성동구,중랑2팀,582. 경일중학교 앞,706
성동구,중랑2팀,3560.성동구 견인차량 보관소 앞,706
관악구,영남2팀,2169. 봉천역 2번출구,706
종로구,훈련원1팀,341. 혜화역 3번출구 뒤,707
강동구,천호1팀,3656. 둔촌푸르지오아파트,707
성북구,훈련원2팀,1384.성신여대입구역 5번출구,708
동대문구,훈련원3팀,615. 용두동 래미안허브리츠아파트 앞,708
성북구,훈련원2팀,1336. 성북3교 위,709
동작구,영남2팀,237. 보라매 두산위브 건너편,709
관악구,영남2팀,2164. 관악우체국,709
송파구,천호1팀,1208. 풍납현대아파트쉼터,710
강서구,개화1팀,3756. 마곡힐스테이트 정문,710
용산구,세종로3팀,870.노들섬 서측 앞,710
양천구,천왕1팀,4535. 목동12단지 아파트,711
강서구,개화3팀,1185. 등촌9단지,712
송파구,학여울2팀,4897. 잠실주공5단지1,712
마포구,상암1팀,157. 애오개역 4번출구 앞,712
송파구,천호2팀,1226. 잠실4동 주민센터 옆,713
성동구,중랑2팀,521. 왕십리역 11번 출구 앞,713
노원구,도봉2팀,2915.서울과학기술대학교(어학교육원),714
마포구,상암1팀,417. DMC역 2번출구 옆,716
노원구,도봉2팀,1683. 노원문화예술회관,717
서초구,이수2팀,2230.이수역 4번 출구,717
영등포구,영남3팀,212. 여의도역 1번출구 옆,717
중구,세종로2팀,4796. 부산은행,718
영등포구,영남3팀,4568. 영등포로터리,719
마포구,상암1팀,148. 용강동 주민센터 앞,719
용산구,세종로3팀,837. 한남나들목 입구,719
성북구,훈련원2팀,1354. 고려대학교 2번출구,720
양천구,개화3팀,766. 신목동역 3번출구,721
강동구,천호1팀,1048. 둔촌어린이공원,721
종로구,세종로2팀,326. 안국역 5번출구 앞,722
종로구,세종로1팀,4710. 자교교회 앞,724
동대문구,훈련원3팀,635. 시조사 앞 (청량고정문 옆),724
구로구,천왕2팀,1912. 한신휴아파트 앞,724
중랑구,중랑3팀,1433. 중화역 2번출구,725
마포구,상암1팀,438. 성산2-1 공영주차장,726
서대문구,상암2팀,3125.연희파크푸르지오아파트 앞,726
노원구,도봉1팀,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),727
송파구,학여울2팀,2613. 잠실나들목,727
강서구,개화3팀,1139. 용문사 버스정류장,728
동작구,영남2팀,2059. 보라매공원 정문,729
서초구,이수3팀,2231. 삼성타운(삼성생명) A동 맞은편,729
강서구,개화1팀,1113. 서남환경공원 버스정류장,729
영등포구,영남1팀,264. 교보생명보험 앞,729
관악구,영남2팀,2106. 세이브마트,730
강서구,개화2팀,2746.수명산파크 4단지 411동 앞,730
강서구,개화1팀,5062. 마곡동 767-6,730
강서구,개화1팀,3778. 김포공항입구 교차로,730
용산구,세종로3팀,816. 신용산역 6번출구 앞,731
종로구,세종로2팀,3407.안국동사거리(신),731
중랑구,중랑3팀,1416. 상봉역 3번출구,731
송파구,천호2팀,4486. 홈플러스 잠실점,732
영등포구,영남3팀,252. 보라매역4번출구,733
중랑구,중랑3팀,1448. 코스트코 상봉점,734
노원구,도봉2팀,4036. 하계역 6번출구,735
양천구,개화3팀,701. 목동사거리 부근,737
서대문구,상암2팀,3119.연희 브라운스톤 아파트 앞,738
노원구,도봉2팀,4008. 하계 어린이 공원,740
강서구,개화1팀,3774. 마곡9단지 910동 상가앞,740
동대문구,훈련원4팀,626. 군자교 서측 녹지대,741
성동구,중랑2팀,507. 성수아이에스비즈타워 앞,743
성북구,훈련원2팀,1369. 미아사거리,743
송파구,천호2팀,1212. 송파역 2번 출구앞,743
광진구,중랑2팀,3506. 영동대교 북단,745
구로구,천왕2팀,1901. 신도림동주민센터 앞,747
서대문구,상암2팀,179. 가좌역 4번출구 앞,748
강서구,개화2팀,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",749
강동구,천호1팀,3671. 둔촌동역교차로,750
강동구,천호1팀,1047. 강동 한신휴플러스,751
도봉구,도봉3팀,1720. 도봉구청 옆(중랑천변),751
마포구,상암1팀,104. 합정역 1번출구 앞,751
강서구,개화1팀,3784. 벽산아파트,751
송파구,학여울2팀,4465. 건영아파트앞 사거리,752
영등포구,영남3팀,209. 유진투자증권빌딩 앞,752
양천구,영남1팀,796.목동아파트 14단지 B상가 앞,752
노원구,도봉2팀,1669. 중계역 3번출구,753
강서구,개화1팀,3762. 마곡9단지 907동앞,753
관악구,영남2팀,2103. 신림동 우방아파트,754
성북구,훈련원2팀,1319. 종암사거리 분수대,755
구로구,천왕2팀,1908. 해원리바파크 육교 밑,756
은평구,상암3팀,950. 구산역 2번 출구 예일여고 버스정류장,757
종로구,훈련원1팀,345. 서울보증보험본사 앞,758
중구,훈련원1팀,4792. 퇴계로4가 교차로(중구청),759
중구,훈련원1팀,473.을지로4가역 9번출구,759
도봉구,도봉3팀,1741. 제일강산수산입구,760
성동구,중랑2팀,561. 서울숲역 2번출구 앞,760
강동구,천호1팀,3657. 서울천호동우체국,761
송파구,천호2팀,1204. 거여역 3번출구,761
노원구,도봉1팀,1692. 온곡초교 교차로,761
노원구,도봉1팀,1661. 당현천근린공원,763
송파구,학여울2팀,4453. 위례중앙푸르지오 201동 앞,763
강서구,개화1팀,2727.서울식물원 잔디마당 앞,764
강서구,개화1팀,3758. 서울남부출입국관리소,765
강서구,개화2팀,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),766
송파구,천호2팀,1227. 거여역 8번출구 뒤,766
송파구,천호2팀,1278. 송파구청 교차로,767
광진구,중랑1팀,3868. 자양한강도서관,768
동작구,영남2팀,2080. 대방지하보도(대방동경남아너스빌아파트),768
종로구,세종로2팀,3432.종로2가 사거리,769
관악구,이수2팀,2171. 서울대입구역 5번출구,769
종로구,훈련원1팀,338. 세운스퀘어 앞,770
은평구,상암2팀,912. 응암오거리,771
성북구,훈련원2팀,1337. 돈암성당 옆,771
노원구,도봉2팀,1643. 태릉입구역 8번출구,774
노원구,도봉2팀,4046. 경춘선 숲길,774
송파구,학여울2팀,1245. 문정 법조단지9,774
강서구,개화2팀,3796. 송정역 3번출구 앞,775
노원구,도봉2팀,4007. 노원 을지대학교 병원,776
마포구,상암1팀,487.신석초교앞 교차로 교통섬,778
종로구,훈련원1팀,340. 혜화동 로터리,778
양천구,개화3팀,768.목동5단지아파트 501동,780
중랑구,중랑3팀,1404. 동일로 지하차도,781
마포구,상암1팀,153. 성산2교 사거리,782
서대문구,상암1팀,116. 일진아이윌아파트 옆,782
은평구,상암2팀,943. 은평구청 보건소,783
노원구,도봉2팀,1663. 동해문화예술관앞,784
강서구,개화3팀,1132. 등촌역 7번출구,784
은평구,상암3팀,933. 역촌종합시장 버스정류장(예일여고 방면),784
중구,훈련원1팀,481.신당역 10번 출구,786
광진구,중랑1팀,543. 구의공원(테크노마트 앞),787
송파구,학여울2팀,1235. 잠실트리지움310동 옆,789
서초구,이수3팀,2265. 이수고가차도 남단,791
성동구,중랑2팀,3548.뚝섬역 6번출구,792
성동구,중랑2팀,3515. 서울숲 관리사무소,793
영등포구,영남1팀,227. 양평2나들목 보행통로 입구,793
관악구,영남2팀,3811.신사로입구,794
동대문구,훈련원4팀,643. 동대문구민체육센터 (육교아래),795
영등포구,영남3팀,4575. 대림동 e편한세상영등포아델포레,796
노원구,도봉1팀,1688. 마들역 7번출구,797
용산구,세종로 4팀,818. 숙명여대 입구 교차로,798
강동구,천호1팀,1021. 강일동 리슈빌 빌딩앞,799
서대문구,상암2팀,123. 문화촌 공원,799
강북구,도봉4팀,1529. 미아동 한국전력공사,801
강서구,개화3팀,1170. 강서구보건소,801
강서구,개화1팀,2722.마곡 문영비지웍스,804
영등포구,영남3팀,3214.영등포 푸르지오,806
강서구,개화2팀,1128. 화곡역 6번출구,806
영등포구,영남3팀,3212.신풍역 6번출구,807
강남구,이수1팀,2340. 삼호물산버스정류장(23370) 옆,807
강서구,개화3팀,1122. 황금내근린공원,807
노원구,도봉2팀,2912.대진고등학교,807
영등포구,영남3팀,258. 신길역3번출구,808
중구,훈련원1팀,4798. 황학동롯데캐슬,808
서초구,이수1팀,2255.시민의숲역 1번출구 옆,808
마포구,상암1팀,4220. 신촌 청년주택,808
강서구,개화2팀,3785. 마곡14단지 1408동앞,810
성동구,중랑2팀,3559.성동구민종합체육센터 앞,810
강동구,천호1팀,1002. 해공공원(천호동),812
강서구,개화3팀,1140. 목동사거리 버스정류장,813
동대문구,훈련원3팀,609. 제기2교,813
송파구,천호2팀,2628.문정역 1번출구,813
양천구,개화3팀,747. 목동3단지 상가,814
광진구,중랑1팀,573. 구의문주차장 앞,814
영등포구,영남3팀,214. 금융감독원 앞,815
종로구,세종로2팀,4713. 현대 뜨레비앙 아파트 앞,815
송파구,천호2팀,1282. 송파소방서 맞은편(성내4교),816
광진구,중랑1팀,3582.화양동 우체국,816
도봉구,도봉3팀,1762.북한산 한신휴플러스APT앞,816
강서구,개화3팀,3789. 염창나들목,819
강동구,천호1팀,1023. 한국종합기술사옥 앞,819
노원구,도봉1팀,4003. 상계초교 입구 교차로 명주빌딩 앞,820
구로구,천왕1팀,1988. 고척LIGA아파트 앞,821
성북구,훈련원2팀,1306. 한성대입구역2번출구,822
강동구,천호1팀,1022. 길동 사거리(초소앞),825
종로구,세종로1팀,308. 광화문 S타워 앞,826
중구,훈련원1팀,390. 충무로역 1번출구,828
중랑구,중랑3팀,1455. 상봉역 2번 출구,828
영등포구,영남1팀,244. 영등포삼환아파트 앞,828
송파구,학여울2팀,2637. 아시아지하보도 14번 출구,829
성동구,중랑2팀,3549.건영아파트 앞,829
강동구,천호1팀,1077.강동역 1번출구 앞,830
송파구,학여울2팀,2635.잠실새내역 1번출구,830
양천구,개화3팀,754. 목동1단지아파트 118동 앞,831
서초구,이수3팀,2505. 우성아파트사거리 (기업은행앞),833
강서구,개화3팀,1119. 염창동 한마음아파트 앞,833
종로구,훈련원1팀,3422.성균관대 정문,833
노원구,도봉2팀,1619. 중계동 하나프라자빌딩 앞(중1-1),834
구로구,천왕2팀,3905. 희훈타워빌 앞,834
영등포구,영남1팀,4553. 당산삼성2차아파트,834
송파구,천호2팀,1297. 석촌호수교차로(동호 팔각정 앞),834
영등포구,영남1팀,296.KT플라자 영등포점,834
강서구,개화2팀,1129. 화곡역 1번 출구 앞,836
관악구,영남2팀,2113. 관악동작견인차량보관소,836
송파구,학여울2팀,1221. 삼전역 4번출구,838
강서구,개화2팀,2741.마곡수명산파크5-6단지,842
강북구,도봉4팀,1530. 광산사거리,842
양천구,개화4팀,794.양천문화회관,842
동대문구,훈련원3팀,660. 동의보감타워,843
중랑구,중랑3팀,1442. 중랑구 중소기업 창업센터,845
송파구,학여울2팀,1231. 잠실역 6번출구,846
강서구,개화1팀,1111. 마곡엠밸리6_7단지 마곡중학교,847
영등포구,영남3팀,4559. 신길역 2번출구,847
송파구,천호2팀,2630.서울방이동 고분군,848
중랑구,중랑3팀,1462.동부시장 북문 앞,848
노원구,도봉1팀,1656. 중앙하이츠 아파트 입구,849
노원구,도봉2팀,4013. 중계 롯데마트,849
중랑구,중랑3팀,1438. 홈플러스 신내점 앞,851
강동구,천호1팀,3664. 맥도날드 서울둔촌DT점 앞,851
종로구,세종로1팀,302. 경복궁역 4번출구 뒤,852
강서구,개화3팀,1135. 강서구의회,853
강서구,개화1팀,1190. 마곡역 교차로(2번출구),855
서초구,이수3팀,2264. 이수역 1번출구,855
동대문구,훈련원3팀,680.꿈마루어린이도서관 앞,858
영등포구,영남3팀,224. 롯데캐슬 앞,858
양천구,영남1팀,4514. 목동성당 앞,860
영등포구,영남1팀,229. 양평1 보행육교 앞,860
금천구,천왕3팀,1827. 독산보도육교 앞 자전거 보관소,862
노원구,도봉1팀,1657. 노원구청,863
영등포구,영남3팀,203. 국회의사당역 3번출구 옆,863
송파구,천호2팀,1203. 밀리아나2빌딩 앞,867
송파구,천호2팀,1268. 몽촌토성역 1번출구 옆,868
광진구,중랑1팀,3517. 용마사거리,870
강서구,개화3팀,1120. 대림경동아파트앞,871
종로구,훈련원1팀,3416.동묘앞역 6번출구,871
성동구,중랑2팀,4353. 코오롱디지털타워 3차앞,872
마포구,상암1팀,114. 홍대입구역 8번출구 앞,875
동작구,영남2팀,2058. 동작경찰서,876
서대문구,상암2팀,194. 증산교 앞,881
중랑구,중랑3팀,1458. 상봉터미널2,881
송파구,학여울2팀,2601. 석촌호수 아뜰리에,881
관악구,영남2팀,2176. 보라매공원 보도육교,884
노원구,도봉1팀,1668. 중계역 6번출구,885
서대문구,상암2팀,133. 해담는다리,885
영등포구,영남3팀,213. KT앞,885
도봉구,도봉3팀,4076. 진영상운 앞 중랑천 변,886
송파구,학여울2팀,2619. 석촌고분역 4번출구,887
종로구,세종로1팀,305. 종로구청 옆,887
강서구,개화2팀,3759. 이대서울병원,889
중랑구,중랑3팀,1414. 사가정역 2번출구,890
성동구,중랑2팀,529. 장한평역 8번 출구 앞,890
강서구,개화2팀,2718.마곡수명산파크1단지,893
강서구,개화1팀,2724.(재)FITI시험연구원,893
영등포구,영남3팀,279. 영등포 푸르지오 아파트,893
강서구,개화3팀,3769. 증미역 2번출구,895
구로구,천왕1팀,1977. 천왕역 1번 출입구 앞,895
송파구,학여울2팀,2606. 위례동주민센터 맞은편 근린공원,898
양천구,개화4팀,716.신정6동 주민센터 인근,899
영등포구,영남1팀,290. 당산동 SK V1 빌딩,900
용산구,세종로3팀,825. 서빙고동 주민센터 앞,901
관악구,영남2팀,2140. 신림1교 교차로,901
광진구,중랑1팀,540. 군자역 7번출구 베스트샵 앞,901
성동구,중랑2팀,512. 뚝섬역 1번 출구 옆,902
양천구,개화3팀,719. 홍익병원앞 교차로,904
영등포구,영남1팀,268. 그랜드컨벤션센터 앞,906
성동구,중랑2팀,559. 왕십리역 4번 출구 건너편,907
강서구,개화2팀,1131. 꿈돌이공원 앞,908
강동구,천호1팀,1013. 강동구청역 1번 출입구,908
송파구,천호2팀,4481. 올림픽공원 북2문 2,909
서초구,이수1팀,2252. 잔디마을 마을버스 정류장,910
성동구,중랑2팀,587. 유니베라 앞,911
마포구,상암1팀,130. 신촌역(2호선) 7번출구 앞,911
영등포구,영남3팀,4564. 63스퀘어,912
영등포구,영남3팀,4592. 신길우성4차아파트,912
광진구,중랑1팀,588. 뚝섬 유원지역,912
강서구,개화1팀,1150. 송정역 1번출구,913
노원구,도봉2팀,2910.도깨비시장,913
구로구,천왕2팀,1904. 도림천역 1번 출구 앞,914
동대문구,훈련원4팀,623. 서울시립대 정문 앞,915
중랑구,중랑3팀,1452. 겸재교 진입부,915
종로구,훈련원1팀,3421.혜화역 1번출구,915
강서구,개화2팀,1126. 우장산역 1번출구옆(우장산아이파크105동앞),915
광진구,중랑1팀,548. 자양나들목,917
강북구,도봉4팀,1512. 강북중학교 앞,920
마포구,상암1팀,144. 공덕역 8번출구,921
강남구,학여울1팀,2348. 포스코사거리(기업은행),923
광진구,중랑1팀,576. 광나루역 3번 출구,923
마포구,상암1팀,106. 합정역 7번출구 앞,924
강서구,개화1팀,3757. 신방화역 6번출구,924
노원구,도봉2팀,1616. 하계2동 공항버스정류장 옆,926
종로구,훈련원1팀,363. 신설동역 11번출구 뒤,926
노원구,도봉2팀,1617. 하계동 중평어린이공원 앞,927
송파구,천호2팀,1262. 송파여성문화회관 앞,928
은평구,상암2팀,956. 응암시장교차로,928
강서구,개화2팀,2732.마곡수명산 1-2단지,932
동작구,영남2팀,2015. 신대방삼거리역 6번출구쪽,935
금천구,천왕3팀,3966. 독산역1번출구 옆,935
구로구,천왕2팀,2801. 대륭포스트타워1차,937
송파구,학여울2팀,1220. 잠실근린공원,937
강서구,개화1팀,1102. 방화사거리 마을버스 버스정류장,938
영등포구,영남1팀,287. 영등포전화국사거리 (서강어린이공원),939
송파구,천호2팀,1215. 올림픽공원역 1번출구 앞,939
은평구,상암3팀,911. 은평평화공원(역촌역4번출구),940
금천구,천왕3팀,1841. 가산동 주민센터,941
양천구,영남1팀,786.목동아파트 8단지 상가동 앞,942
강남구,학여울1팀,2306. 압구정역 2번 출구 옆,944
강동구,천호1팀,1078.둔촌사거리,945
강서구,개화1팀,2735.마곡 공공청사,949
동대문구,훈련원3팀,614. 용두동 사거리,949
성동구,중랑2팀,578. 성동세무서 부근,951
마포구,상암1팀,146. 마포역 2번출구 뒤,951
마포구,상암1팀,103. 망원역 2번출구 앞,952
구로구,천왕2팀,1996. 구일역 1번 출입구 앞,953
마포구,상암1팀,421. 마포구청 앞,956
노원구,도봉1팀,1686. 상계주공10단지 종합상가 앞,959
송파구,학여울2팀,1243. 문정 법조단지7,961
송파구,천호2팀,1201. 가락시장역 3번 출구,963
마포구,상암1팀,147. 마포역 4번출구 뒤,964
강북구,도봉4팀,1531. 미아사거리 1번 출구,965
영등포구,영남1팀,280. 양평동6차현대아파트 앞,966
광진구,중랑1팀,501. 광진구의회 앞,971
강동구,천호1팀,1011. LIGA 아파트 앞,971
영등포구,영남1팀,284. 센트럴 푸르지오 시티 앞,977
강서구,개화2팀,1199. 우장산역 3번출구,980
영등포구,영남1팀,236. 문래동자이아파트 앞,981
마포구,상암1팀,497.합정동주민센터 앞,981
성동구,중랑2팀,514. 성수사거리 버스정류장 앞,981
중랑구,중랑3팀,1447. 면목역 3번출구,982
강동구,천호1팀,1029. 성내어울터,986
양천구,영남1팀,731. 서울시 도로환경관리센터,988
양천구,개화3팀,702. 목4동주민센터 옆,988
도봉구,도봉3팀,4065. 창동역 1번출구 앞,989
광진구,중랑1팀,3500. 군자역2번출구,989
양천구,영남1팀,771.목동아파트 703동 앞,991
강서구,개화2팀,1192. 마곡수명산파크 209동 건너편,995
마포구,상암1팀,409. 누리꿈스퀘어 옆,998
광진구,중랑1팀,3536. 중앙농협(자양동),998
양천구,개화4팀,779. 신정1동 주민센터 앞,1003
성북구,훈련원2팀,1328. 월곡역 3번출구,1011
서대문구,상암2팀,175. 홍연2교옆,1012
동대문구,훈련원3팀,670.삼육서울병원 버스정류장,1013
은평구,상암3팀,906. 연신내역 5번출구,1016
영등포구,영남1팀,4574. 영등포시장역 포레나영등포,1018
종로구,훈련원1팀,362. 청계8가 사거리,1025
성동구,중랑2팀,3513. 상왕십리역 1번출구,1028
동대문구,훈련원4팀,641. 용두역 4번출구,1029
마포구,상암1팀,154. 마포구청역,1031
송파구,학여울2팀,4852. 서울복합물류 게이트 1,1038
성북구,훈련원2팀,1355. 보문2교,1038
은평구,상암2팀,914. 새절역 2번출구,1038
양천구,개화3팀,793.목동5단지아파트 534동,1038
강북구,도봉4팀,1503. 이디야 커피 수유역점 앞,1043
종로구,훈련원1팀,3413.종로플레이스,1044
영등포구,영남1팀,232. 양평우림 이비즈센타 앞,1047
동대문구,훈련원3팀,612. 시립동부병원 앞 사거리,1053
양천구,개화3팀,735. 영도초등학교,1053
강서구,개화1팀,1103. 방화역 4번출구앞,1053
송파구,천호2팀,1248. 방이초등학교,1053
송파구,천호2팀,1218. 방이역 4번출구,1055
마포구,상암1팀,493.홍대입구역 6번출구,1055
송파구,학여울2팀,2615. 테라타워2,1056
광진구,중랑1팀,3504. 원일교회,1057
영등포구,영남3팀,222. 시범아파트버스정류장 옆,1059
송파구,천호2팀,4864. 송파사거리,1059
송파구,학여울2팀,2632.석촌고분역 2번 출구,1059
서초구,이수3팀,2262. 한신16차아파트 119동 앞,1061
성동구,중랑2팀,568. 청계8가사거리 부근,1062
동대문구,훈련원4팀,4122. 청계9가교차로 앞,1064
마포구,상암1팀,418. 월드컵경기장역 3번출구 옆,1064
강서구,개화1팀,3772. 길성그랑프리텔아파트,1067
송파구,학여울2팀,1246. 문정 법조단지10,1068
서대문구,상암2팀,131. 증산2교,1071
구로구,천왕2팀,1986. 태평양물산빌딩,1071
양천구,영남1팀,723. SBS방송국,1072
광진구,중랑1팀,584. 광진광장 교통섬,1076
양천구,천왕1팀,788.양천구청역 2번출구 옆,1079
종로구,세종로1팀,458. 광화문역 5번출구,1080
성동구,중랑2팀,508. 성수아카데미타워 앞,1080
강서구,개화1팀,2723.마곡 필네이처,1081
동대문구,훈련원3팀,659. 제기역1번출구,1081
노원구,도봉2팀,1655. 공릉1단지아파트,1083
강동구,천호1팀,1084. 윤선생빌딩(JYP사옥),1084
강서구,개화1팀,1163. 방화동강서기동대앞,1084
성동구,중랑2팀,3600.사근빗물펌프장 건너편,1084
성북구,훈련원2팀,1321. 국민은행 종암동지점 앞,1085
종로구,훈련원1팀,342. 대학로 마로니에공원,1086
성동구,중랑2팀,560. 비전교회 앞,1087
마포구,상암1팀,3002.벽산상암스마트큐브,1089
중구,세종로1팀,4768. 서울도시건축전시관,1089
양천구,영남1팀,791.현대하이페리온,1090
강서구,개화1팀,2730.마곡메가박스 앞,1092
송파구,천호2팀,4452. 삼성SDS,1093
마포구,상암1팀,4213. 마포구중앙도서관 정문 앞,1096
마포구,상암1팀,186. 월드컵공원,1097
송파구,학여울2팀,1232. 잠실주공 521동 건너편,1097
송파구,천호2팀,2621. 한성백제역 2번 출구,1099
성북구,훈련원2팀,1351. 안암2교 옆,1100
강동구,천호1팀,1010. 강동세무서,1101
노원구,도봉2팀,1610. 화랑대역 2번출구 앞,1101
동대문구,훈련원3팀,634. 외국어대 정문 앞,1102
노원구,도봉2팀,2921.중계역 2번출구,1102
양천구,영남1팀,780.신정교 하부,1102
양천구,개화3팀,755. 목동1단지아파트 상가 앞,1104
양천구,개화4팀,795.양천 해누리타운,1105
중랑구,중랑3팀,1449. 상봉역 1번출구,1106
강서구,개화3팀,2704.홈플러스(강서점),1109
중구,세종로 4팀,370. 시청역(2호선) 9번출구 뒤,1116
광진구,중랑1팀,505. 자양사거리 광진아크로텔 앞,1116
마포구,상암1팀,183. 하늘채코오롱아파트 건너편,1117
마포구,상암1팀,419. 홈플러스 앞,1118
송파구,천호1팀,2611. 송파지역자활센터 뒤,1120
강서구,개화2팀,1182. KBS 스포츠월드,1120
종로구,세종로2팀,316. 종각역 1번출구 앞,1124
광진구,중랑1팀,3542. 래미안 구의파크 스위트,1127
마포구,상암1팀,4233. 코오롱아파트사거리,1129
강서구,개화1팀,1195. 코오롱One&Only타워,1132
광진구,중랑1팀,500. 어린이대공원역 3번출구 앞,1133
영등포구,영남3팀,278. 쌍용플레티넘오피스텔,1136
송파구,천호2팀,4457. 아산병원 기숙사 부근,1136
양천구,천왕1팀,729. 서부식자재마트 건너편,1138
동대문구,훈련원3팀,677.청량리역 4번 5번출구 사이,1140
동대문구,훈련원4팀,648. 장안동위더스빌옆,1140
광진구,중랑1팀,3520. 광진경찰서,1144
동대문구,훈련원3팀,613. 신설동역 10번출구 앞,1145
노원구,도봉1팀,1662. 노원역7번출구,1146
강서구,개화3팀,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),1146
마포구,상암1팀,498.연남동주민센터 앞,1147
영등포구,영남3팀,217. NH농협은행 앞,1150
관악구,영남2팀,2107. 도림천 신화교,1150
양천구,영남1팀,4508. 유원목동아파트 103동 앞,1151
구로구,천왕2팀,1914. 대림역4번출구,1152
광진구,중랑1팀,3881. 신자초교입구 교차로,1155
강서구,개화3팀,3780. 등촌서광아파트,1157
영등포구,영남1팀,275. 신동아아파트,1158
노원구,도봉1팀,1653. 노원역1번출구,1162
종로구,세종로1팀,303. 광화문역 1번출구 앞,1165
광진구,중랑1팀,3534. 건대입구역 5번출구 뒤,1166
송파구,학여울2팀,2641.송파역 4번출구,1170
영등포구,영남1팀,245. 삼성생명 당산사옥 앞,1172
노원구,도봉1팀,1636. 상계주공2단지 버스정류장 옆,1173
광진구,중랑1팀,574. 아차산역4번출구,1177
마포구,상암1팀,415. DMC역 9번출구 앞,1178
강남구,학여울2팀,2377. 수서역 5번출구,1178
송파구,학여울2팀,2647.잠실 자전거 수리센터 앞,1186
노원구,도봉2팀,4027. 한내 행복발전소 옆,1187
송파구,학여울2팀,1244. 문정 법조단지8,1190
송파구,학여울2팀,2646.레이크펠리스101동앞,1193
양천구,개화3팀,744. 신목동역 2번 출구,1193
동대문구,훈련원4팀,630. 동대문구 보건소,1197
강동구,천호1팀,3681. 길동 마루빌딩,1199
영등포구,영남3팀,276. 영등포로터리2,1199
동작구,영남2팀,2002. 노들역 1번출구,1200
은평구,상암2팀,996.응암역2번출구 국민은행 앞,1201
양천구,개화4팀,4509. 서울영상고교 입구,1205
강동구,천호1팀,3680. 강동역3번출구,1210
종로구,훈련원1팀,3410.종로3가역 8번출구,1213
광진구,중랑1팀,3570.구의역 리버비스타 오피스텔,1214
영등포구,영남1팀,291. 문래동 하이테크 시티,1215
양천구,개화4팀,4515. 동문굿모닝탑,1215
영등포구,영남1팀,228. 선유도역 3번출구 앞,1216
구로구,천왕2팀,2824.미래사랑어린이공원 앞,1217
영등포구,영남1팀,3202.당산롯데캐슬프레스티지,1219
양천구,영남1팀,797.목동아파트 1422동 1434동 사잇길,1221
강서구,개화1팀,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",1223
양천구,영남1팀,781.신정보도육교 아래,1226
송파구,천호2팀,4865. 한성백제역 1번출구 뒤,1226
노원구,도봉2팀,4029. 청소년수련관 후문,1227
광진구,중랑1팀,549. 아차산역 3번출구,1232
송파구,천호2팀,1251. 석촌역 2번출구,1237
마포구,상암1팀,184. 7번가피자 서교망원점,1238
송파구,학여울2팀,4868. 석촌호수 서호 남단,1240
은평구,상암2팀,913. 이마트 버스정류장(서부경찰서 방면),1241
영등포구,영남3팀,206. KBS 앞,1244
서대문구,상암2팀,117. 홍은사거리,1245
강북구,도봉4팀,1569.수유역2번출구,1245
영등포구,영남1팀,243. 이앤씨드림타워 앞,1247
강동구,천호1팀,3668. 성내삼성아파트,1251
강동구,천호1팀,1090.상일동역 2번출구 앞,1251
성동구,중랑2팀,3514. 왕십리교회옆,1253
강서구,개화3팀,1173. 강서구청사거리(SH타워),1255
강서구,개화3팀,2708.강서한강자이타워 앞,1256
광진구,중랑1팀,551. 구의삼성쉐르빌 앞,1259
강서구,개화1팀,1162. 공항초등학교건너편,1259
강서구,개화1팀,1197. 엠펠리체 호텔 건너편,1265
노원구,도봉2팀,1611. 과기대 입구(우),1265
노원구,도봉2팀,1684. 태릉입구역 5번출구,1272
마포구,상암1팀,102. 망원역 1번출구 앞,1273
구로구,천왕2팀,1946. 구로역 광장,1273
영등포구,영남1팀,293. 충북 미래관,1278
송파구,천호2팀,2610. 송리단길,1286
노원구,도봉2팀,1601. 석계역 문화광장 내 자전거 보관소,1290
강동구,천호1팀,1008. 암사역 3번출구(국민은행앞),1296
금천구,천왕3팀,1851. 가산디지털단지 7번출구,1299
양천구,개화3팀,726. 목동3단지 시내버스정류장,1299
용산구,세종로3팀,853.용산역 맞은편,1314
강서구,개화1팀,1106. 신방화사거리,1314
양천구,개화3팀,4531. 목동아파트 613동 앞,1317
강서구,개화2팀,1180. 마곡엠밸리 15단지(1502동) 건너편,1318
송파구,학여울2팀,1293. 석촌호수 서호 사거리,1319
구로구,천왕2팀,1955. 디지털입구 교차로,1326
강동구,천호1팀,1024. 강동구청 앞,1332
강서구,개화1팀,2719.마곡문화공원,1332
강서구,개화2팀,2739.수명산파크1단지교차로,1338
